Publish date,000,1,10,13,14,141,15,16,18,2,20,200,2009,2012,2013,2014,2015,2016,2017,2040,21,22,24,24ny,35,4,40,400,41,42,450,48,500,7,90,ABC,AE,AFP,AK81,AKF,B,BT,CSU,DBU,DF,DFDS,DP,DR,EDC,EU,FIFA,FN,FRONTEX,HA,IGU,IS,K,KL,NSU,ORG,PET,PFLP,PISA,S,SF,SU,U,UNHCR,USA,V,VM,VOX,VP,aalborg,abdulle,abort,abu,adjeg,adskille,afd,afghanistan,afghansk,afrika,afrikaner,afrikansk,afslag,afsnit,afstemning,aftale,aften,afvise,ahmad,aktion,aktivering,aktivist,akut,al,alde,alder,aldersvurdering,ali,alternativ,alvorlig,amber,amelie,amerikansk,amnesty,analyse,anbefaling,andel,anders,andersen,andrea,angela,angelidi,angels,angreb,anholde,ankomme,anna,ansvar,ansøger,ant,antal,aquarius,arabisk,arbejde,arbejder,arbejdsgiver,arbejdsmarked,arbejdsplads,arizona,arm,artikel,asie,assad,asyl,asylansøger,asylbureau,asylcenter,asylkort,asylret,asylsøger,attentat,auke,australien,australsk,avis,awad,axelsson,azat,bae,baggrund,ballade,bandido,bangladesh,barn,bayern,bdama,befolkning,begå,behandle,behandling,behandlingsgaranti,bendixen,berøre,beskyttelsesstatus,beskæftigelse,beslaglægge,betjene,bibliotek,bill,binde,birketræ,birthe,blauenfeldt,blog,bo,bog,bolig,bombardement,bonus,bord,borger,borgerlig,borgmester,bortføre,brams,brand,brasilien,brask,breivikse,breme,brite,britisk,brorson,brown,brug,bruge,brugt,bruxelles,bunkering,burma,by,bygning,båd,bådflygtning,bødskov,børnecheck,børnehave,calais,campingplads,camre,canada,canadisk,cannon,carlsen,carsten,cebu,center,charlie,chemnitz,chikane,chris,christiansborg,civil,claus,clinton,cuba,dag,dagblad,daggry,dahl,daloon,damsgaard,dan,daniel,danmark,dansk,dansker,darfur,davutoglu,debat,dekret,del,delaftale,demokrat,demokrati,desuden,detektor,difteri,digital,diskrimination,dk,dollar,dom,dommer,domstol,donald,donetsk,dorrit,dr,drab,dreng,dronning,dræbe,dublin,dø,dømme,dør,earth,edin,effekt,efterkommer,efterretningstjeneste,efterskole,efterår,egenbetænkning,egypten,ejerbolig,ejrnæ,eksempel,elev,elfenbenskysten,ellebæk,elske,enhedsliste,ensom,erbil,erdogan,erfaring,eritrea,erklæring,etnisk,europa,europæisk,fabius,fag,fald,falsk,familie,familiesammenføre,familiesammenføring,fare,faridum,fattig,fattigdom,fejlregistrere,fejlregistrering,femstjernebevægelse,fenar,ferie,festival,fidesz,film,finde,flag,floridum,flugt,fly,flygte,flygtning,flygtningebarn,flygtningefamilie,flygtningehjælp,flygtningehøjkommissariat,flygtningekonvention,flygtningelandsby,flygtningelejr,flygtningenævn,flåde,fodbold,fogh,folk,folkeparti,folkepensionist,folketing,forbindelse,forblive,fordrive,forening,forfatte,forfatter,forfølge,forhindre,forhold,forlade,forlis,forlænge,forløb,formå,forskel,forskellig,forslag,forsvinde,forsøge,fortsat,fortælle,forvente,forårsrulle,forælder,fragtskib,frankrig,fransk,franskmand,frattini,fredag,frederiksberg,frederiksen,fredsaftale,frem,frivillig,fund,fængsel,færge,færøerne,følge,første,førtidspension,gaarslev,gaddafi,gaddafise,gade,gammel,gammeltoft,gang,gayezabi,gbagbo,genforene,gennemføre,gerne,ghawsi,ghetto,gifford,gingrich,give,google,grjasnowa,gruppe,grækenland,grænse,grænsekontrol,græsk,guardian,guatemala,gummibåd,guraa,guterre,gylden,gå,gælde,haftar,haifaa,haiti,halvdel,hama,handel,haneke,hansen,hareid,hareide,hassan,hav,havn,hebdo,helle,hells,henrik,henriksen,hensyn,hervik,historie,hjem,hjemland,hjemmeside,hjemmeværn,hjælp,hjælpe,hnhardt,hofer,holland,homoseksuel,honduras,horn,hornbech,horst,http,hu,humanitær,hummelgaard,højesteret,højrenational,højtuddannet,ibrahim,ibrahimovic,identitet,idps,ifølge,ikkevestlig,illegal,immigrant,inaamme,inde,indenrigsminister,indføre,indsamler,indsamling,indvandre,indvandrer,indvandrerbaggrund,indvandrerkvinde,indvandrerrådgivning,indvandring,information,inger,institut,instruks,integration,integrationsminister,integrationsordfører,integrationsprojekt,integrationsydelse,investere,irak,iraker,irakisk,iran,iraner,iransk,islamisk,israel,italien,italiensk,jama,james,jan,jazeera,jens,jensen,jernrør,jesper,job,jobsamtale,john,johnson,jordan,jordansk,jul,jungle,juridisk,justitsminister,jylland,jørgen,jørgensen,kabul,kaltume,kamm,kamp,kampagne,kanaki,kandidat,karavane,karim,karin,karsten,kaserne,kaurism,kellawi,kenya,khaled,kilde,king,kirilova,kirke,kirkeasyl,kjærsgaard,klage,klan,klar,klare,klasse,klaus,klimaflygtning,klinik,klub,knap,knudsen,knuth,kolding,kommentar,kommission,kommunalvalg,kommune,konflikt,kongres,konservativ,kontakt,kontanthjælp,konvention,kor,korrespondent,kort,kortlægning,krav,kriger,kriminalitet,kriminel,kris,kristelig,kristen,kristendom,kristi,kristian,kriterie,kritisere,krone,kronprinsesse,krydse,kræve,kultur,kulturminister,kur,kurder,kurz,kuwait,kvinde,kvindelig,kvoteflygtning,kvæste,kyse,kystvagt,kærshovedgård,københavn,køber,kølvand,ladekarl,lampedusa,land,landshold,landskrona,langballe,lars,larsen,lauritzen,lega,leif,lejr,lesbo,leve,libanon,liberia,libyen,libysk,lidelse,ligge,lindegård,liv,loft,lokal,lokale,lollike,loughn,lov,lovforslag,lufthavn,lukke,ly,læ,læbe,læge,lægehjælp,længerevarende,lære,læse,løkke,løslade,løsning,mabil,mad,magasin,mahmudi,malaysia,malm,malmø,malta,mandag,mang,manifest,mansur,manu,mardini,maria,marisa,marokko,maroni,martin,mary,masja,matteo,mauretanien,medie,medinum,medlem,medlemsland,melilla,mene,menneske,menneskerettighedsdomstol,menneskesmugler,merkel,mette,mexicansk,mexico,mia,mickle,middelhavet,midlertidig,migrant,migrationspagt,mikael,miliband,milits,militær,miljø,milliard,million,mindreårig,minister,ministerie,mission,miste,modkraft,modtage,modtagelse,mold,molenbeek,mord,mordforsøg,morgen,morgenmadsasyl,morten,mu,muhammed,mulig,mulighed,mundlosse,mur,museum,musik,muslim,muslimsk,mustafa,myanmar,myndighed,måde,måned,måtte,møde,mørke,n,naboland,nat,nationalisme,nationalmuseum,nato,nauru,navn,net,netværk,new,nielsen,nikpai,nio,norbert,nordkorea,nordsjælland,norge,norsk,notat,nuancere,nyamko,nyhed,nyhete,nå,nærområde,næstved,nødhjælp,obama,obamas,odense,ofte,oktober,ole,olga,ombudsmand,omkomme,område,omtrent,operation,opholdstid,opholdstilladelse,oplyse,opposition,oppustelig,oprindelse,oprør,oprører,oprørsgruppe,orb,orban,ord,ordning,oscar,ouattara,overfald,overleve,overtrædelse,pagt,pakistan,palæstinenser,palæstinensisk,papirløs,par,paradigmeskift,parlament,parti,parvin,passager,patient,patrick,pave,pct,pe,pegidum,penge,pension,per,permanent,pernille,person,peter,pia,pind,placere,plads,planck,plejehjem,pol,polak,politi,politik,politiken,politiker,politisk,polsk,popal,post,prage,privat,proactiva,problem,procent,profilplejehjem,program,programcard,projekt,protest,provins,præsident,prøve,psykisk,pukke,qaeda,qatar,racisme,radikal,randeri,rapport,red,redde,reduktion,reform,regel,regering,regime,region,rejse,relation,repræsentant,republikaner,ret,retningslinje,retssikkerhed,retur,reut,rigspoliti,rigtig,robert,rocker,rohde,rohingya,rohullah,roman,romney,rosarno,rosengård,roskilde,roth,rothstein,rudd,russer,råd,rådgivning,rød,rønn,s,sabuni,sag,said,salam,saliou,salvini,sam,samarbejde,samfund,samle,sammenligne,samråd,samtale,sandholm,sandholmlejr,saren,sarkozy,sass,savn,schweiz,sebastian,seehofer,sen,sende,serber,serbien,serie,shabaab,shahzad,sheik,shekib,sicilien,sidde,sidste,sigte,sikre,situation,sjælsmark,skat,skattelettelse,ske,skib,skilsmisse,skilt,skole,skrive,skyderi,skyldig,slot,smerte,smugle,social,socialdemokrat,socialdemokrati,sodemann,sofie,soldat,somalia,somalier,somalisk,sort,spanien,spansk,spie,spille,spørgsmål,stat,statsborgerskab,statsløs,statsminister,sted,stefanskirke,stemme,stemmeprocent,stige,stigning,stille,stilling,storbritannien,stramning,stre,stykke,styrke,stå,støjberg,støt,sudan,sultestrejke,sundhedsstyrelse,sundhedsvæsen,susanne,svar,svensk,svenske,sverige,sverigedemokrat,sverigedemokraterna,svær,sy,syd,sydsudan,sygdom,sygeplejerske,syn,synke,syrer,syrien,syrisk,sår,særlig,sæson,sætte,søgt,søndag,søredningstjeneste,søren,sørge,taekwondo,tal,tale,talsmand,tarifa,teater,tegning,territorie,terror,terrorangreb,tesfaye,thailand,the,thomas,thulesen,tid,tillade,tilstrømning,time,tirsdag,tog,tolk,tolkebistand,tone,torsdag,traberg,transport,traumatisere,trepartsforhandling,trine,tripoli,tro,true,trump,trumpe,trussel,træne,tuneser,tunesien,tunesisk,tusindlap,tvangsægteskab,twitte,tyrker,tyrkiet,tyrkisk,tysk,tyskland,tåregas,tørke,tørst,ubbes,uddannelse,udenlandsk,udenrigsminister,udgift,udlænding,udlændingeordfører,udlændingepolitik,udlændingeservice,udlændingestyrelse,udrejsecenter,udsendelse,udspil,udstilling,udtalelse,udvide,udvise,ufaglært,uffe,uge,ukraine,uledsaget,ullah,ulv,underernæret,undersøgelse,undervisning,ung,ungarn,universitet,uændret,valg,valgkamp,van,vand,vejledning,ven,vende,venstre,vente,ventetid,verden,vermund,vestlig,viborg,video,videregående,vikarbureau,viker,vilkår,vinde,virksomhed,virksomhedspraktik,vise,visitere,vollsmose,vred,vurdering,vælge,vælger,værge,værst,weu,yahya,ydelse,yusra,zaatari,zada,zainab,zealand,zlatan,zoran,zsch,zwickau,åge,år,årig,årlig,ægteskab,ændre,ændring,ø,ødelægge,øje,økonomisk,ønske,ørum,øst,østergaard,østrig
2007-02-05/2007-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-26/2007-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-02/2007-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-09/2007-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-09/2007-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-05/2007-11-11,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-26/2007-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
