id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
67;data_gathering;requests;1566392287.578911;-0.22731900215148926;https://www.dailymail.co.uk/home/search.html?offset=3350&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3350&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;198319;200;True;
68;data_gathering;requests;1566392288.995429;-0.21017885208129883;https://www.dailymail.co.uk/home/search.html?offset=3400&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3400&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;199455;200;True;
69;data_gathering;requests;1566392290.339658;-0.24003291130065918;https://www.dailymail.co.uk/home/search.html?offset=3450&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3450&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;199919;200;True;
70;data_gathering;requests;1566392291.750988;-0.7143039703369141;https://www.dailymail.co.uk/home/search.html?offset=3500&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3500&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;199063;200;True;
71;data_gathering;requests;1566392293.867886;-0.23354506492614746;https://www.dailymail.co.uk/home/search.html?offset=3550&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3550&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;198914;200;True;
72;data_gathering;requests;1566392295.567594;-0.1942119598388672;https://www.dailymail.co.uk/home/search.html?offset=3600&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3600&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;201776;200;True;
73;data_gathering;requests;1566392297.142679;-0.23197102546691895;https://www.dailymail.co.uk/home/search.html?offset=3650&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3650&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;202664;200;True;
74;data_gathering;requests;1566392298.812405;-0.2502617835998535;https://www.dailymail.co.uk/home/search.html?offset=3700&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3700&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;201100;200;True;
75;data_gathering;requests;1566392300.448405;-0.3157219886779785;https://www.dailymail.co.uk/home/search.html?offset=3750&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3750&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;199078;200;True;
76;data_gathering;requests;1566392301.875364;-0.7509288787841797;https://www.dailymail.co.uk/home/search.html?offset=3800&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3800&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;204060;200;True;
77;data_gathering;requests;1566392303.941782;-0.2294762134552002;https://www.dailymail.co.uk/home/search.html?offset=3850&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3850&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;203970;200;True;
78;data_gathering;requests;1566392305.408229;-0.24813294410705566;https://www.dailymail.co.uk/home/search.html?offset=3900&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=3900&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;202292;200;True;
