Link,Searchterm
http://dr.dk/nyheder/udland/donald-trumps-hawaiianske-sten-i-skoen-vil-i-kongressen,migrant
http://dr.dk/nyheder/udland/217-baadflygtninge-reddet-i-aarets-foerste-weekend,migrant
http://dr.dk/nyheder/udland/korrespondent-ny-asylaftale-kan-goere-livet-lettere-seehofer,migrant
http://dr.dk/nyheder/udland/tyske-regeringspartier-naar-til-enighed-om-asylpolitik,migrant
http://dr.dk/nyheder/udland/virksomheder-og-aktiemarkeder-aander-lettet-op-trump-og-xi-saetter-handelskrig-paa,migrant
http://dr.dk/nyheder/indland/video-svenske-skibe-er-paa-konstant-udkig-efter-flygtninge-i-oeresund,migrant
http://dr.dk/nyheder/udland/oestrig-maerker-konsekvenser-af-dansk-svensk-graensekontrol,migrant
http://dr.dk/nyheder/udland/nu-holder-de-sig-fra-tyskernes-bratwurst-saadan-blev-de-groenne-det-nye-sort-i-tysk,migrant
http://dr.dk/nyheder/udland/kaos-i-libyen-faar-landet-til-bede-om-hjaelp-fra-nato,migrant
http://dr.dk/nyheder/udland/statsministeren-om-flygtningekvoter-ikke-et-virksomt-vaerktoej,migrant
http://dr.dk/nyheder/indland/dansk-ghettolov-traekker-overskrifter-i-internationale-medier,migrant
http://dr.dk/nyheder/udland/venstrefloejs-leder-bliver-mexicos-nye-praesident-varsler-ny-kurs-mod-bander-og,migrant
http://dr.dk/nyheder/udland/21-doede-flygtninge-er-fundet-paa-strand-i-tyrkiet,migrant
http://dr.dk/nyheder/krabbe-hjaelper-menneskesmuglere,migrant
http://dr.dk/nyheder/politik/pladser-paa-tomme-modtagecentre-til-asylansoegere-mindskes,migrant
http://dr.dk/nyheder/udland/hollande-vil-nedlaegge-junglelejr-i-calais,migrant
http://dr.dk/nyheder/udland/indtil-videre-er-twitterkrise-mellem-storbritannien-og-usa-lagt-paa-koel,migrant
http://dr.dk/nyheder/indland/video-isaias-klarede-den-livsfarlige-tur-over-middelhavet,migrant
http://dr.dk/nyheder/politik/regeringen-vil-skrue-op-udviklingsbistanden,migrant
http://dr.dk/nyheder/udland/amnesty-eu-lande-goer-ikke-nok-flygtninge,migrant
http://dr.dk/nyheder/udland/dansk-flygtningehjaelp-hotspot-status-kan-give-problemer-paa-lesbos,migrant
http://dr.dk/nyheder/kultur/graffitistjerne-maler-paris-til-og-giver-en-sviner-til-eus-flygtningepolitik,migrant
http://dr.dk/nyheder/udland/usa-traekker-sig-fra-fns-plan-flygtninge,migrant
http://dr.dk/nyheder/udland/valgityskland/quiz-valg-i-tyskland-kender-du-vores-store-nabo,migrant
http://dr.dk/nyheder/udland/praesident-erdogan-jeg-har-genvundet-magten-i-tyrkiet,migrant
http://dr.dk/nyheder/udland/foreloebigt-valgresultat-i-tyrkiet-erdogan-styrer-mod-ny-sejr,migrant
http://dr.dk/nyheder/udland/valgstederne-i-tyrkiet-er-lukket-nu-venter-tyrkerne-paa-det-vigtigste-valgresultat-i,migrant
http://dr.dk/nyheder/udland/sverige-oeger-patruljering-af-skaanes-kyster,migrant
http://dr.dk/nyheder/politik/markante-stramninger-regeringen-vil-indfoere-noedbremse-ved-graensen,migrant
http://dr.dk/nyheder/udland/videografik-fort-europa-her-saetter-eu-lande-hegn-op-mod-flygtninge,migrant
http://dr.dk/nyheder/udland/mindst-20-er-doede-i-kuldeboelge-over-europa,migrant
http://dr.dk/nyheder/udland/ekspert-erdogans-trusler-mod-eu-er-mest-spil-galleriet,migrant
http://dr.dk/nyheder/indland/maaling-ud-af-tre-vil-bruge-ulandsbistand-som-pisk-og-gulerod,migrant
http://dr.dk/nyheder/udland/slovenien-saetter-haeren-ind-til-vogte-graenserne,migrant
http://dr.dk/nyheder/udland/22-kvaestet-i-brand-paa-tysk-asylcenter,migrant
http://dr.dk/nyheder/udland/erdogan-ingen-flygtningeaftale-med-eu-uden-visumfri-rejse,migrant
http://dr.dk/nyheder/udland/mindst-15-er-doede-under-oversvoemmelser-i-makedoniens-hovedstad,migrant
http://dr.dk/nyheder/udland/asylpres-paa-europa-holder-ved,migrant
http://dr.dk/nyheder/udland/valg-i-kroatien-kan-foere-til-skrappere-graensekontrol,migrant
http://dr.dk/nyheder/regionale/syd/antal-sager-om-menneskesmugling-i-danmark-rasler-ned,migrant
http://dr.dk/nyheder/udland/lysandro-moreno-var-radiovaert-i-venezuela-nu-sover-han-paa-gaden-i-brasilien,migrant
http://dr.dk/nyheder/udland/pave-frans-europa-er-selv-skyld-i-mislykket-integration,migrant
http://dr.dk/nyheder/udland/den-nye-gamle-flygtningerute-er-i-brug-igen-eu-klar-til-hjaelpe-libyen,migrant
http://dr.dk/nyheder/politik/202-udlaendinge-med-udvisningsdom-efterlyses,migrant
http://dr.dk/nyheder/udland/midtvejsvalg/faa-svar-hvad-gaar-midtvejsvalget-ud-paa,migrant
http://dr.dk/nyheder/udland/lofven-om-svensk-skraemmekampagne-til-flygtninge-jeg-har-vigtigere-ting-tage-mig-af,migrant
http://dr.dk/nyheder/udland/merkel-ved-g20-vi-er-i-tidsnoed-med-globale-udfordringer,migrant
http://dr.dk/nyheder/webfeature/latino,migrant
http://dr.dk/nyheder/udland/oestrigske-vaelgere-optaget-af-flygtninge-spoergsmaal-paa-et-eller-andet-tidspunkt-er,migrant
http://dr.dk/nyheder/udland/video-krasnik-goer-ungarsk-ambassadoer-mundlam-i-interview-om-flygtningekrisen-i-eu,migrant
http://dr.dk/nyheder/udland/raket-rammer-strand-i-tripoli-og-draeber-fem-civile,migrant
http://dr.dk/nyheder/udland/korrespondent-byen-hvor-alle-droemmer-om-europa,migrant
http://dr.dk/nyheder/udland/sverige-regering-vil-skaerpe-straf-efter-festivalovergreb,migrant
http://dr.dk/nyheder/udland/valgiitalien/ny-regering-paa-vej-i-italien-hoejrepopulisten-med-de-mange-t-shirts,migrant
http://dr.dk/nyheder/udland/udlaendinge-skudt-ned-i-det-centrale-italien-mistaenkt-paagrebet,migrant
http://dr.dk/nyheder/udland/video-ungarn-opruster-med-intelligent-graensehegn,migrant
http://dr.dk/nyheder/udland/eu-foelger-bekymret-valget-i-oestrig,migrant
http://dr.dk/nyheder/politik/kristian-jensen-behov-libysk-aftale-trods-overgreb,migrant
http://dr.dk/nyheder/indland/tog-med-flygtninge-er-koert-til-padborg,migrant
http://dr.dk/nyheder/udland/oestrig-holder-graense-aaben-vil-fange-menneskesmuglere,migrant
http://dr.dk/nyheder/udland/milliardaer-og-mediemogul-kan-blive-tjekkiets-naeste-statsleder,migrant
http://dr.dk/nyheder/politik/graensekontrollen-forlaenges-frem-til-12-maj,migrant
http://dr.dk/nyheder/udland/video-kvaegavleren-john-ladd-vil-have-fred-patruljer-og-mexicanere,migrant
http://dr.dk/nyheder/udland/panik-knapper-og-vagter-skal-sikre-asyleksperter-i-graekenland,migrant
http://dr.dk/nyheder/politik/stoejberg-kvoteflygtninge-suspenderes-paa-ubestemt-tid,migrant
http://dr.dk/nyheder/politik/stoejberg-afviser-eu-kritik-danske-medarbejdere-vil-vaere-i-fare,migrant
http://dr.dk/nyheder/udland/korrespondent-heilende-sort-blok-overrasker-tyskland,migrant
http://dr.dk/nyheder/udland/eus-ambassadoer-i-tyrkiet-gaar-af-efter-kritik-af-landet,migrant
http://dr.dk/nyheder/regionale/syd/fotograf-om-frifindelse-i-motorvejssag-jeg-passede-bare-mit-arbejde,migrant
http://dr.dk/nyheder/udland/valgiitalien/italiener-tror-paa-berlusconi-comeback-han-har-et-godt-hoved-ogsaa,migrant
http://dr.dk/nyheder/udland/billeder-20000-demonstrerer-i-wien-efter-flygtningetragedie,migrant
http://dr.dk/nyheder/udland/merkel-mure-loeser-ikke-problemer-med-migration,migrant
http://dr.dk/nyheder/udland/tyske-virksomheder-kaemper-beholde-afviste-asylansoegere,migrant
http://dr.dk/nyheder/udland/merkel-i-modvind-efter-tyske-anti-terror-anholdelser,migrant
http://dr.dk/nyheder/indland/flygtninge-krydser-igen-oeresund-til-fods,migrant
http://dr.dk/nyheder/politik/undervisningsminister-vil-lade-gymnasier-selv-fordele-tosprogede-elever,migrant
http://dr.dk/nyheder/udland/dansker-i-junglen-modet-haabet-og-venligheden-har-vaeret-imponerende,migrant
http://dr.dk/nyheder/udland/paris-borgmester-vil-loese-problemer-med-ny-flygtningelejr,migrant
http://dr.dk/nyheder/udland/flugten-over-middelhavet-har-kostet-2000-livet-i-aar,migrant
http://dr.dk/nyheder/politik/v-profil-ser-frem-til-ny-tysk-udlaendingelinje-med-hoejreparti,migrant
http://dr.dk/nyheder/indland/au-pairer-lever-af-sort-arbejde-naar-kontrakten-udloeber,migrant
http://dr.dk/nyheder/politik/den-midlertidige-graensekontrol-forlaenges-igen,migrant
http://dr.dk/nyheder/regionale/syd/lovgivning-splitter-familie-mor-til-seks-bliver-udvist-af-danmark,migrant
http://dr.dk/nyheder/udland/paven-giver-trump-guidet-tur-i-peterskirken,migrant
http://dr.dk/nyheder/indland/eu-giver-groent-lys-til-laengere-dansk-graensekontrol,migrant
http://dr.dk/nyheder/udland/i-protest-mod-trump-ai-weiwei-bygger-hegn-i-new-york,migrant
http://dr.dk/nyheder/udland/eu-danmark-skal-skabe-flere-job-til-indvandrere,migrant
http://dr.dk/nyheder/udland/merkel-svigt-ved-flygtningekvoter-kan-koste-eu-stoette,migrant
http://dr.dk/nyheder/udland/unhcr-chef-europa-kan-haandtere-migrantkrisen,migrant
http://dr.dk/nyheder/udland/nato-ja-til-mission-mod-menneskesmuglere,migrant
http://dr.dk/nyheder/politik/venstre-mette-frederiksens-fiktive-lejre-i-afrika-er-en-tynd-kop-te,migrant
http://dr.dk/nyheder/udland/tysk-politi-undrer-sig-over-dansk-graensekontrol-har-standset-flygtninge-i-ugevis,migrant
http://dr.dk/nyheder/udland/erdogan-ringer-og-oensker-macron-tillykke-med-et-staerkere-eu,migrant
http://dr.dk/nyheder/indland/forsikringsselskaber-haever-priser-flygtningecentre,migrant
http://dr.dk/nyheder/udland/erdogan-eu-behoever-tyrkiet-mere-end-tyrkiet-behoever-eu,migrant
http://dr.dk/nyheder/udland/libyen-udsaetter-svaer-afstemning-om-ny-enhedsregering,migrant
http://dr.dk/nyheder/udland/merkels-cdu-klarer-skaerene-i-niedersachsen,migrant
http://dr.dk/nyheder/udland/oestrigske-soldater-skal-bremse-flygtninge,migrant
http://dr.dk/nyheder/politik/dansk-kvotestop-strider-mod-et-aar-gammel-fn-erklaering,migrant
http://dr.dk/nyheder/udland/eu-kommissionen-tager-drastisk-skridt-mod-polen,migrant
http://dr.dk/nyheder/udland/telefonmoede-may-appellerer-til-trump-om-jerusalem,migrant
http://dr.dk/nyheder/udland/paven-fastholder-sammenligning-af-flygtninge-og-kz-lejre,migrant
http://dr.dk/nyheder/udland/ekspert-hykleri-fra-eu-i-makedonien,migrant
http://dr.dk/nyheder/udland/valgityskland/korrespondent-tyske-partier-undgaar-tale-om-flygtninge-i-valgkampen,migrant
http://dr.dk/nyheder/udland/ban-ki-moon-giver-eu-en-opsang-lev-op-til-jeres-egne-standarder,migrant
http://dr.dk/nyheder/udland/professor-om-knivangreb-i-gabon-hoejst-usaedvanligt,migrant
http://dr.dk/nyheder/udland/video-lastbiler-og-borgere-blokerer-motorvej-i-calais,migrant
http://dr.dk/nyheder/udland/nye-ruter-ind-i-europa-kan-opstaa-efter-flygtningeaftale,migrant
http://dr.dk/nyheder/udland/reiter-om-oestrigs-ny-regering-maerkbart-strammere-linje-overfor-udlaendinge,migrant
http://dr.dk/nyheder/udland/eu-besvarer-kritik-alle-love-overholdes-i-migrantaftale,migrant
http://dr.dk/nyheder/udland/dr-korrespondent-om-libyen-plan-flygtningene-finder-bare-en-anden-vej-til-europa,migrant
http://dr.dk/nyheder/udland/hjaelpeorganisationer-drosler-ned-i-graekenland,migrant
http://dr.dk/nyheder/udland/krig-og-vold-tvinger-28-millioner-boern-i-verden-paa-flugt,migrant
http://dr.dk/nyheder/udland/video-flygtningestroemme-har-naaet-ny-historisk-milepael,migrant
http://dr.dk/nyheder/politik/finanslovsaftale-regeringen-og-df-vil-tage-flere-opholdstilladelser,migrant
http://dr.dk/nyheder/udland/libyen-indrejseforbud-arbejdere-fra-bangladesh,migrant
http://dr.dk/nyheder/udland/mindst-40-er-druknet-i-ny-flygtningebaad-tragedie,migrant
http://dr.dk/nyheder/udland/nyt-tysk-hoejreparti-kommer-ind-i-tre-tyske-delstater,migrant
http://dr.dk/nyheder/udland/sverigedemokraterna-vil-stille-svensk-regering-til-ansvar-efter-terror,migrant
http://dr.dk/nyheder/udland/2000-flygtninge-reddet-i-land-ved-indonesien,migrant
http://dr.dk/nyheder/udland/brexit/drs-korrespondent-i-london-begge-floeje-har-bygget-valgkampagner-paa-frygt,migrant
http://dr.dk/nyheder/udland/eu-formand-til-oekonomiske-flygtninge-bliv-vaek-fra-europa,migrant
http://dr.dk/nyheder/udland/hvor-er-foraeldrene-til-hundredvis-af-boern-usa-ved-det-ikke,migrant
http://dr.dk/nyheder/udland/flygtninge-sidder-fast-i-lejr-i-graekenland,migrant
http://dr.dk/nyheder/politik/stoejberg-opfordrer-danskere-til-angive-mistaenkelige-personer,migrant
http://dr.dk/nyheder/regionale/sjaelland/asylansoegere-bliver-ikke-hegnet-inde-i-modtagecenter,migrant
http://dr.dk/nyheder/udland/merkel-holder-fast-i-tysklands-flygtningepolitik-efter-angreb,migrant
http://dr.dk/nyheder/udland/asylansoegninger-i-graekenland-er-steget-med-593-procent-i-november,migrant
http://dr.dk/nyheder/udland/danmark-vil-bekaempe-menneskesmuglere-med-krigsskib,migrant
http://dr.dk/nyheder/udland/danmarks-asylstramninger-kritiseres-i-ny-fn-rapport,migrant
http://dr.dk/nyheder/politik/stoltenberg-om-tyrkiet-uro-alle-nato-lande-boer-daempe-sig,migrant
http://dr.dk/nyheder/indland/farzanas-penge-hjaelper-syge-slaegtninge-i-hjemlandet,migrant
http://dr.dk/nyheder/udland/britisk-eu-aftale-er-udskudt-et-dogn,migrant
http://dr.dk/nyheder/udland/over-700000-kraever-omstridt-eu-politikers-afgang,migrant
http://dr.dk/nyheder/udland/sverige-lukker-teltlejr-til-flygtninge,migrant
http://dr.dk/nyheder/udland/eu-overvejer-bruge-det-tunge-skyts-mod-ungarn-og-orban,migrant
http://dr.dk/nyheder/udland/bayern-praesident-truer-merkel-med-retssag,migrant
http://dr.dk/nyheder/indland/grafik-saa-mange-flere-asylansoegere-modtager-sverige,migrant
http://dr.dk/nyheder/politik/justitsministeren-over-12000-flygtninge-er-kommet-til-danmark-paa-uger,migrant
http://dr.dk/nyheder/udland/ekspert-omstridt-frifindelse-hustruvold-udstiller-sveriges-indvandrer-dilemma,migrant
http://dr.dk/nyheder/udland/ryborg-eu-ledere-staar-stejlt-over-hinanden-om-fordeling-af-flygtninge,migrant
http://dr.dk/nyheder/udland/protest-mod-indvandrere-i-sydafrika-udvikler-sig-voldeligt,migrant
http://dr.dk/nyheder/udland/ngo-op-til-50000-kan-drukne-i-middelhavet-i-2015,migrant
http://dr.dk/nyheder/udland/brexit/britiske-pensionister-i-spanien-bekymret-over-eu-afstemning,migrant
http://dr.dk/nyheder/politik/graensekontrol-indfoeres-selv-om-halvt-saa-mange-asylansoegere-kommer,migrant
http://dr.dk/nyheder/indland/mandag-middag-opdaterer-loekke-om-kontrol-ved-graenserne,migrant
http://dr.dk/nyheder/udland/tysklandskorrespondent-voldsom-kritik-presser-merkel-efter-terrorangreb,migrant
http://dr.dk/nyheder/regionale/fyn/oekonomien-blomstrer-rekordstor-vaekst-hos-danske-gartnerier,migrant
http://dr.dk/nyheder/udland/valgiitalien/30-aarige-angelo-skiftede-sicilien-ud-med-midtjylland-en-hel-generation,migrant
http://dr.dk/nyheder/udland/tyskland-om-flygtninge-vi-kan-ikke-goere-det-umulige,migrant
http://dr.dk/nyheder/udland/valgisverige/sverige-vil-mangle-79000-laerere-i-2035-det-vil-i-sidste-ende-skade-os,migrant
http://dr.dk/nyheder/regionale/fyn/svaert-faa-armene-ned-paa-skoler-i-nyborg-landets-bedste-til-hjaelpe,migrant
http://dr.dk/nyheder/udland/hotelformand-paa-lesbos-nogle-hoteller-har-en-nedgang-paa-90-procent,migrant
http://dr.dk/nyheder/udland/forfalskede-pas-skaber-frygt-sikkerheden-i-tyskland,migrant
http://dr.dk/nyheder/udland/knap-300000-indvandrere-kom-illegalt-til-eu-sidste-aar,migrant
http://dr.dk/nyheder/udland/korrespondent-om-tyske-flygtningemilliarder-kan-mindske-kritikken-af-merkel,migrant
http://dr.dk/nyheder/udland/video-propfyldte-banegaarde-flygtninge-stormer-mod-oestrig-og-tyskland-efter-aabne,migrant
http://dr.dk/nyheder/udland/oestrig-og-tyskland-aabner-graensen-flygtninge-i-ungarn,migrant
http://dr.dk/nyheder/udland/konservative-partier-er-enige-om-merkel-som-kansler,migrant
http://dr.dk/nyheder/indland/dansk-fly-afsloerer-igen-hash-smuglerbaade-i-middelhavet,migrant
http://dr.dk/nyheder/udland/trump-faar-skaeldud-af-may-antimuslimske-tweets,migrant
http://dr.dk/nyheder/udland/cameron-vi-maa-imoedegaa-russisk-propaganda,migrant
http://dr.dk/nyheder/udland/tysk-oekonomi-trodser-flygtningekrise-venter-balance-i-budget,migrant
http://dr.dk/nyheder/udland/merkel-giver-erdogan-lektion-i-pressefrihed-og-demokrati,migrant
http://dr.dk/nyheder/udland/tyrkiets-naeste-regeringschef-praesident-skal-have-flere-befoejelser,migrant
http://dr.dk/nyheder/politik/pernille-vermund-langer-ud-efter-df-de-sad-paa-haenderne-under-flygtningestroemmen,migrant
http://dr.dk/nyheder/politik/kaere-mette-jeg-er-meget-enig-med-dig-df-inviterer-s-top-til-kaffe-og-asylsnak,migrant
http://dr.dk/nyheder/udland/styrket-tyrkisk-opposition-staar-stadig-svagt-overfor-erdogan,migrant
http://dr.dk/nyheder/regionale/syd/flygtninge-i-roedekro-vil-ikke-forlade-toget,migrant
http://dr.dk/nyheder/udland/erdogan-er-ubesejret-mester-i-valgsejre,migrant
http://dr.dk/nyheder/politik/radikale-socialdemokratiet-har-nu-taget-det-sidste-skridt-i-synkroniseringen-med-df,migrant
http://dr.dk/nyheder/udland/kristian-jensen-eu-staar-i-sin-hidtil-stoerste-krise,migrant
http://dr.dk/nyheder/udland/korrespondent-erdogans-praesidentsejr-i-tyrkiet-er-imponerende,migrant
http://dr.dk/nyheder/udland/roede-kors-trumps-flygtningestop-kan-skabe-en-dominoeffekt,migrant
http://dr.dk/nyheder/udland/unhcr-opfordrer-trump-til-genoverveje-stop-flygtninge,migrant
http://dr.dk/nyheder/udland/irans-praesident-kritiserer-planer-om-mur-mod-mexico,migrant
http://dr.dk/nyheder/udland/tyrkiet-faar-eu-milliarder-bremse-flygtningestroem,migrant
http://dr.dk/nyheder/udland/i-really-dont-care-do-u-melania-trumps-frakke-vaekker-forargelse-og-kritik,migrant
http://dr.dk/nyheder/udland/valgiitalien/analyse-regering-paa-vej-i-italien-men-balladen-er-foerst-lige-begyndt,migrant
http://dr.dk/nyheder/udland/papfigur-foerer-valgkamp-i-tyrkiet-kandidaten-sidder-i-faengsel,migrant
http://dr.dk/nyheder/udland/video-600-aktivister-i-voldsomt-sammenstoed-med-italiensk-politi-over-graensehegn,migrant
http://dr.dk/nyheder/udland/trump-vil-underskrive-dekret-migrantboern-skal-blive-hos-deres-foraeldre,migrant
http://dr.dk/nyheder/udland/tyrkiet-stopper-formodede-folk-paa-vej-mod-eu,migrant
http://dr.dk/nyheder/udland/steffen-gram-om-g7-moede-de-seks-andre-skal-forsoege-fastholde-trump,migrant
http://dr.dk/nyheder/udland/5-spoergsmaal-og-svar-tyrkiets-staerke-mand-kan-blive-endnu-staerkere-men,migrant
http://dr.dk/nyheder/udland/husk-pas-mandag-skruer-sverige-op-graensekontrollen,migrant
http://dr.dk/nyheder/udland/afviste-flygtninge-har-overnattet-paa-hovedbanegaarden,migrant
http://dr.dk/nyheder/udland/ekspert-tre-typer-flygtninge-vil-afvise-soege-asyl-i-sverige,migrant
http://dr.dk/nyheder/udland/aftale-mellem-eu-og-afrika-skal-bremse-illegal-migration,migrant
http://dr.dk/nyheder/udland/fn-venter-600000-flygtninge-gaar-mod-eu-inden-marts,migrant
http://dr.dk/nyheder/mexico-afviser-igen-betale-trumps-graensemur,migrant
http://dr.dk/nyheder/udland/tyskland-en-tredjedel-faerre-asylansoegere-i-2016,migrant
http://dr.dk/nyheder/politik/stoejberg-undrer-sig-over-mette-frederiksen-hvorfor-bakker-i-ikke-op-om-vores,migrant
http://dr.dk/nyheder/udland/malmoe-rydder-roma-lejr-faar-tilbudt-busrejse-tilbage-til-rumaenien,migrant
http://dr.dk/nyheder/kultur/film/begejstret-filmanmelder-kunstens-popstjerne-giver-et-nyt-take-paa-mennesker-paa,migrant
http://dr.dk/nyheder/udland/tyskland-og-oestrig-vil-kontrollere-flygtningestroem,migrant
http://dr.dk/nyheder/regionale/syd/chefredaktoer-om-tysk-valg-nogle-vil-krumme-taeer-naar-valgstederne-lukker,migrant
http://dr.dk/nyheder/indland/asylsoegningen-til-danmark-er-aftaget-kraftigt,migrant
http://dr.dk/nyheder/udland/valgisverige/redaktoer-paa-svensk-hoejrefloejsmedie-vi-laver-journalistik-derfor-er,migrant
http://dr.dk/nyheder/udland/valgityskland/video-spidskandidat-kun-afd-kan-beskytte-homoseksuelle,migrant
http://dr.dk/nyheder/udland/tysk-politi-frygter-racistisk-vold-mod-asylcentre,migrant
http://dr.dk/nyheder/udland/en-halv-million-baadflygtninge-har-naaet-graekenland-i-aar,migrant
http://dr.dk/nyheder/udland/togselskab-forlanger-millioner-af-euro-i-erstatning-flygtningestroem,migrant
http://dr.dk/nyheder/udland/sverige-politiet-skaerper-opmaerksomheden-ved-asylcentre,migrant
http://dr.dk/nyheder/udland/billeder-mere-pigtraad-ungarn-lukker-endnu-en-graense,migrant
http://dr.dk/nyheder/udland/unhcr-hundredvis-frygtes-druknet-i-baadulykke-ud-libyens-kyst,migrant
http://dr.dk/nyheder/udland/ungarn-lukker-graensen-flygtninge-i-nat,migrant
http://dr.dk/nyheder/udland/video-folk-med-kaeppe-tager-magten-foran-lukket-modtagecenter-paa-lesbos,migrant
http://dr.dk/nyheder/udland/eus-udenrigsministre-til-tyrkiet-eu-medlemskab-er-stadig-paa-bordet-hvis-i-vil,migrant
http://dr.dk/nyheder/politik/kommunerne-skal-modtage-3000-flygtninge-naeste-aar,migrant
http://dr.dk/nyheder/politik/samuelsen-fuld-stop-tyrkiet-i-eu,migrant
http://dr.dk/nyheder/udland/eu-og-mali-indgaar-aftale-om-hjemsende-afviste-asylansoegere,migrant
http://dr.dk/nyheder/indland/eksperter-forlaengelse-af-graensekontrol-kan-blive-farligt-spil-med-faa-muskler,migrant
http://dr.dk/nyheder/udland/immigranter-klatrer-over-seks-meter-hoejt-hegn-faa-asyl,migrant
http://dr.dk/nyheder/udland/merkel-presset-paa-hjemmefronten-bliver-vaek-fra-moede-i-de-riges-klub,migrant
http://dr.dk/nyheder/udland/merkel-genvalgt-som-cdu-formand-med-lidt-faerre-stemmer,migrant
http://dr.dk/nyheder/indland/politiet-har-sigtet-19-menneskesmugling,migrant
http://dr.dk/nyheder/udland/trump-efter-kras-kritik-jeg-kaldte-ikke-lande-lortehuller,migrant
http://dr.dk/nyheder/udland/tyrkiet-vil-have-dobbelt-saa-mange-penge-som-aftalt,migrant
http://dr.dk/nyheder/udland/amnesty-kritiserer-ungarns-asylsystem-kraftigt,migrant
http://dr.dk/nyheder/regionale/hovedstadsomraadet/s-og-la-paa-frederiksberg-ikke-vaccinerede-boern-skal-samles-i,migrant
http://dr.dk/nyheder/regionale/syd/tog-med-flygtninge-stoppet-i-roedekro,migrant
http://dr.dk/nyheder/kultur/film/anmelder-sur-franskmands-hoenseroevsmund-redder-letbenet-bryllupsfilm,migrant
http://dr.dk/nyheder/udland/30-frygtes-druknet-ud-libyen-baaden-tabte-luft,migrant
http://dr.dk/nyheder/udland/billeder-rydning-af-frankrigs-flygtninge-jungle-gaar-op-i-flammer,migrant
http://dr.dk/nyheder/indland/fakta-hvad-er-en-flygtning,migrant
http://dr.dk/nyheder/udland/medie-angela-merkel-stiller-op-til-fjerde-periode-som-kansler,migrant
http://dr.dk/nyheder/udland/erdogan-maaske-skal-eu-samarbejdet-til-folkeafstemning,migrant
http://dr.dk/nyheder/udland/kondom-succes-i-senegal-faerre-gravide-elever-paa-landsbyens-gymnasium,migrant
http://dr.dk/nyheder/udland/tyskland-vil-sikkerhedstjekke-nye-soldater,migrant
http://dr.dk/nyheder/politik/df-lav-familiesammenfoering-i-asylansoegeres-hjemland,migrant
http://dr.dk/nyheder/udland/finlands-leder-dropper-planer-om-huse-asylansoegere-hos-sig-selv,migrant
http://dr.dk/nyheder/udland/valgityskland/analyse-merkel-begik-politisk-broeler-glemte-lytte-til-vaelgerne,migrant
http://dr.dk/nyheder/udland/video-asylansoeger-forfaerdet-over-svensk-plan-om-afvisning,migrant
http://dr.dk/nyheder/udland/eskalerende-krise-indbyggere-flygter-fra-venezuela,migrant
http://dr.dk/nyheder/udland/flere-migrantboern-under-14-aar-rejser-uden-foraeldre-til-italien,migrant
http://dr.dk/nyheder/udland/oestrig-fastsaetter-loft-flygtninge,migrant
http://dr.dk/nyheder/udland/endnu-et-afrikansk-land-forlader-icc-og-smaekker-med-doeren,migrant
http://dr.dk/nyheder/indland/lisbeth-zornig-jeg-er-blandt-de-syv-tiltalte,migrant
http://dr.dk/nyheder/udland/omstridt-eu-politiker-straffes-sine-udtalelser-om-kvinder,migrant
http://dr.dk/nyheder/politik/sf-fn-skal-drive-asyllejre-i-naeromraaderne,migrant
http://dr.dk/nyheder/politik/radikale-sf-naermer-sig-df-med-ny-udlaendingekurs,migrant
http://dr.dk/nyheder/politik/sf-bakker-op-om-flere-af-regeringens-stramninger-udlaendinge,migrant
http://dr.dk/nyheder/udland/fns-generalsekretaer-det-er-sidste-chance-myanmars-leder,migrant
http://dr.dk/nyheder/udland/republikaner-i-modvind-efter-ros-til-geert-wilders,migrant
http://dr.dk/nyheder/udland/merkel-sigter-mod-markant-faerre-flygtninge-i-aar,migrant
http://dr.dk/nyheder/indland/projektchef-i-danmark-og-gavmild-hoevding-i-ghana,migrant
http://dr.dk/nyheder/udland/vrede-mod-immigranter-blusser-op-i-sydafrika,migrant
http://dr.dk/nyheder/udland/puk-damsgaards-dagbog-fra-yemen-skoledrengen-karim-og-indkoeb-af-niqab,migrant
http://dr.dk/nyheder/udland/tyrkiet-strammer-reglerne-syriske-flygtninge,migrant
http://dr.dk/nyheder/kultur/film/dansker-klipper-film-kunststjernen-ai-weiwei,migrant
http://dr.dk/nyheder/indland/forsker-vinteren-udsaetter-flygtninges-rejse-til-danmark,migrant
http://dr.dk/nyheder/indland/antallet-af-asylansoegere-faldt-kraftigt-sidste-aar,migrant
http://dr.dk/nyheder/indland/forslag-om-eu-graensevagter-faar-positiv-modtagelse,migrant
http://dr.dk/nyheder/regionale/syd/borgmester-glaeder-sig-over-faerre-telte-i-soegaardlejren,migrant
http://dr.dk/nyheder/udland/video-muppet-dukke-laerer-amerikanske-boern-om-flygtninge,migrant
http://dr.dk/nyheder/udland/korrespondent-merkel-har-spist-indenrigsminister-af-med-gammel-genopvarmet-plan,migrant
http://dr.dk/nyheder/kultur/film/anna-libak-vaert-paa-nyt-program-vi-interviewer-dem-de-andre-ikke-vil-tale-med,migrant
http://dr.dk/nyheder/udland/flere-kvaestet-efter-brand-hos-flygtninge-i-tyskland,migrant
http://dr.dk/nyheder/udland/id-kontrol-i-tog-over-oeresundsbroen-sker-foerst-efter-nytaar,migrant
http://dr.dk/nyheder/regionale/syd/uvist-hvor-mange-flygtninge-der-er-kommet-til-danmark,migrant
